url,adress,salary
https://spb.hh.ru/vacancy/30621102,"Василеостровская, Санкт-Петербург, 9-я линия В.О., 34",20
https://spb.hh.ru/vacancy/30592226,"Василеостровская, Санкт-Петербург, 9-я линия В.О., 34",20
https://spb.hh.ru/vacancy/30085297,"Василеостровская, Санкт-Петербург, 9-я линия В.О., 34",20
https://spb.hh.ru/vacancy/30730900,"Василеостровская, Санкт-Петербург, Большой проспект В.О., 80",20
https://spb.hh.ru/vacancy/30564722,"Василеостровская, Санкт-Петербург, Василеостровский район",20
https://spb.hh.ru/vacancy/26753777,"Василеостровская, Санкт-Петербург, Средний проспект Васильевского острова, 39",20
https://spb.hh.ru/vacancy/30197568,"Василеостровская, Санкт-Петербург, Университетская набережная, 7",20
https://spb.hh.ru/vacancy/30616585,"Волковская, Санкт-Петербург, Волковский проспект, 32",20
https://spb.hh.ru/vacancy/30141559,"Выборгская, Санкт-Петербург, Большой Сампсониевский проспект, 60У",20
https://spb.hh.ru/vacancy/30753354,"Выборгская, Санкт-Петербург, Чугунная, 14/Р",20
https://spb.hh.ru/vacancy/25731608,"Горьковская, Санкт-Петербург, Малая Монетная улица, 2Г",20
https://spb.hh.ru/vacancy/28500396,"Горьковская, Санкт-Петербург, Малая Монетная улица, 2Г",20
https://spb.hh.ru/vacancy/25626811,"Горьковская, Санкт-Петербург, Малая Монетная улица, 2Г",20
https://spb.hh.ru/vacancy/28500422,"Горьковская, Санкт-Петербург, Малая Монетная улица, 2Г",20
https://spb.hh.ru/vacancy/30736936,"Гостиный двор, Санкт-Петербург, 3 линия, метро Гостиный двор",20
https://spb.hh.ru/vacancy/29826267,"Гражданский проспект, Санкт-Петербург, Киришская улица, 2А",20
https://spb.hh.ru/vacancy/30719978,"Гражданский проспект, Санкт-Петербург, проспект Просвещения, 80к2",20
https://spb.hh.ru/vacancy/30729923,"Елизаровская, Санкт-Петербург",20
https://spb.hh.ru/vacancy/30494852,"Елизаровская, Санкт-Петербург, пр. Обуховской Обороны, 70, к. 2",20
https://spb.hh.ru/vacancy/30412383,"Елизаровская, Санкт-Петербург, проспект Елизарова, 34",20
https://spb.hh.ru/vacancy/30646888,"Елизаровская, Санкт-Петербург, проспект Обуховской Обороны, 86Р",20
https://spb.hh.ru/vacancy/30770770,"Елизаровская, Санкт-Петербург, улица Ольги Берггольц, 27",20
https://spb.hh.ru/vacancy/30752520,"Елизаровская, Санкт-Петербург, улица Ольги Берггольц, 27",20
https://spb.hh.ru/vacancy/30770635,"Елизаровская, Санкт-Петербург, улица Ольги Берггольц, 27",20
https://spb.hh.ru/vacancy/30398572,"Кировский завод, Санкт-Петербург, Кронштадтская улица, 3к4",20
https://spb.hh.ru/vacancy/30661212,"Кировский завод, Санкт-Петербург, проспект Стачек, 47",20
https://spb.hh.ru/vacancy/30136962,"Комендантский проспект, Санкт-Петербург, Комендантский проспект",20
https://spb.hh.ru/vacancy/28142441,"Комендантский проспект, Санкт-Петербург, Планерная улица, 49",20
https://spb.hh.ru/vacancy/30698568,"Комендантский проспект, Санкт-Петербург, Планерная улица, 59",20
https://spb.hh.ru/vacancy/27867984,"Комендантский проспект, Санкт-Петербург, Туристская улица, 36к1",20
https://spb.hh.ru/vacancy/27116548,"Комендантский проспект, Санкт-Петербург, Туристская улица, 36к1",20
https://spb.hh.ru/vacancy/25273721,"Комендантский проспект, Санкт-Петербург, улица Уточкина, 4к1А",20
https://spb.hh.ru/vacancy/27658073,"Комендантский проспект, Санкт-Петербург, улица Уточкина, 4к1А",20
https://spb.hh.ru/vacancy/30405067,"Ладожская, Санкт-Петербург, Бокситогорская улица, 9",20
https://spb.hh.ru/vacancy/30765454,"Ладожская, Санкт-Петербург, Заневский проспект, 71к2литА",20
https://spb.hh.ru/vacancy/27250331,"Ладожская, Санкт-Петербург, Индустриальный проспект, 31",20
