url,adress,salary
https://kazan.hh.ru/vacancy/30608987,"Северный вокзал , Казань, Тэцевская улица, 1к1",20
https://kazan.hh.ru/vacancy/30375997,"Северный вокзал , Казань, улица Профессора Мухамедьярова, 31А",20
https://kazan.hh.ru/vacancy/30408576,"Северный вокзал , Казань, улица Профессора Мухамедьярова, 31А",20
https://kazan.hh.ru/vacancy/30400223,"Северный вокзал , Казань, улица Профессора Мухамедьярова, 31А",20
https://kazan.hh.ru/vacancy/30252101,"Суконная слобода, Казань, Вишневского, 16",20
https://kazan.hh.ru/vacancy/30509560,"Суконная слобода, Казань, Газовая улица, 14",20
https://kazan.hh.ru/vacancy/30344534,"Суконная слобода, Казань, Гвардейская улица, 45А/4",20
https://kazan.hh.ru/vacancy/30545707,"Суконная слобода, Казань, Советский район, Спортивная улица, 33",20
https://kazan.hh.ru/vacancy/23729688,"Суконная слобода, Казань, Спартаковская улица, 6",20
https://kazan.hh.ru/vacancy/30710954,"Суконная слобода, Казань, Спартаковская улица, 6",20
https://kazan.hh.ru/vacancy/23729789,"Суконная слобода, Казань, Спартаковская улица, 6",20
https://kazan.hh.ru/vacancy/24031448,"Суконная слобода, Казань, Спартаковская улица, 6",20
https://kazan.hh.ru/vacancy/30115414,"Суконная слобода, Казань, Спартаковская улица, 84",20
https://kazan.hh.ru/vacancy/30629280,"Суконная слобода, Казань, улица Вишневского, 26А",20
https://kazan.hh.ru/vacancy/30451708,"Суконная слобода, Казань, улица Вишневского, 26к1",20
https://kazan.hh.ru/vacancy/30653424,"Суконная слобода, Казань, улица Лебедева, 1",20
https://kazan.hh.ru/vacancy/30551121,"Суконная слобода, Казань, улица Нурсултана Назарбаева, 27",20
https://kazan.hh.ru/vacancy/30751081,"Суконная слобода, Казань, улица Нурсултана Назарбаева, 27",20
https://kazan.hh.ru/vacancy/30569134,"Яшьлек (Юность), Казань, улица Восстания, 100к85",20
https://kazan.hh.ru/vacancy/30420424,"Аметьево, Казань, Оренбургский тракт, 17",21
https://kazan.hh.ru/vacancy/30455015,"Козья слобода, Казань, Восстания, 100",21
https://kazan.hh.ru/vacancy/30455416,"Козья слобода, Казань, Восстания, 100",21
https://kazan.hh.ru/vacancy/30761432,"Козья слобода, Казань, Пр. Ямашева , 88а",21
https://kazan.hh.ru/vacancy/30450539,"Козья слобода, Казань, проспект Ибрагимова, 56",21
https://kazan.hh.ru/vacancy/30337474,"Кремлевская, Казань, улица Восстания, 100",21
https://kazan.hh.ru/vacancy/30526066,"Кремлевская, Казань, улица Петербургская, 1",21
https://kazan.hh.ru/vacancy/29656194,"Площадь Тукая, Казань, Вахитовский район, Большая Красная улица, 52",21
https://kazan.hh.ru/vacancy/29656479,"Площадь Тукая, Казань, Вахитовский район, Большая Красная улица, 52",21
https://kazan.hh.ru/vacancy/30655559,"Площадь Тукая, Казань, Университетская улица, 22",21
https://kazan.hh.ru/vacancy/30094107,"Площадь Тукая, Казань, Университетская улица, 7/80",21
https://kazan.hh.ru/vacancy/23287836,"Площадь Тукая, Казань, улица Жуковского, 28",21
https://kazan.hh.ru/vacancy/30749243,"Проспект Победы, Казань, улица Комиссара Габишева, 17Б",21
https://kazan.hh.ru/vacancy/30386326,"Суконная слобода, Казань, Петербургская улица, 86А",21
https://kazan.hh.ru/vacancy/30692190,"Суконная слобода, Казань, Спартаковская улица, 6",21
https://kazan.hh.ru/vacancy/30578773,"Суконная слобода, Казань, улица Лебедева, 1к6",21
https://kazan.hh.ru/vacancy/30764397,"Суконная слобода, Казань, улица Павлюхина, 57",21
https://kazan.hh.ru/vacancy/30687505,"Суконная слобода, Казань, улица Петербургская, 55",21
https://kazan.hh.ru/vacancy/30409251,"Суконная слобода, Казань, улица Хади Такташа, 121",21
https://kazan.hh.ru/vacancy/29920184,"Яшьлек (Юность), Казань, проспект Ямашева, 10",21
https://kazan.hh.ru/vacancy/30508521,"Яшьлек (Юность), Казань, проспект Ямашева, 45А",21
https://kazan.hh.ru/vacancy/30472583,"Яшьлек (Юность), Казань, проспект Ямашева, 45А",21
https://kazan.hh.ru/vacancy/30331871,"Аметьево, Казань, Оренбургский тракт, 24",22
https://kazan.hh.ru/vacancy/30760778,"Аметьево, Казань, Техническая улица, 23А",22
https://kazan.hh.ru/vacancy/30503099,"Аметьево, Казань, Тихорецкая улица, 5к2",22
https://kazan.hh.ru/vacancy/30547290,"Аметьево, Казань, Тихорецкая, 6а",22
https://kazan.hh.ru/vacancy/30325060,"Аметьево, Казань, улица Аделя Кутуя, 118",22
https://kazan.hh.ru/vacancy/30309962,"Аметьево, Казань, улица Аделя Кутуя, 50",22
https://kazan.hh.ru/vacancy/30728135,"Горки, Казань, Родины, 20 Б",22
https://kazan.hh.ru/vacancy/30675091,"Горки, Казань, микрорайон Азино-1, улица Закиева, 9А",22
