https://kazan.hh.ru/vacancy/30549114; Площадь Тукая, Казань, улица Пушкина, 8; от 30 000 руб. на руки
https://kazan.hh.ru/vacancy/30673633; Козья слобода, Казань, проспект Ямашева, 36к3; от 35 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30423000; Площадь Тукая, Казань, Вахитовский район, улица Татарстан, 18; от 25 000 до 35 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30737728; Суконная слобода, Казань, Петербургская улица, 64;  з/п не указана
https://kazan.hh.ru/vacancy/24291400; Кремлевская, Казань, Лево-Булачная улица, 24/20; от 80 000 руб. на руки
https://kazan.hh.ru/vacancy/30367537; Площадь Тукая, Казань, Московская улица, 55; от 35 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30409615; Козья слобода, Казань, проспект Ямашева, 45А; от 34 000 до 150 000 руб. на руки
https://kazan.hh.ru/vacancy/30492817; Площадь Тукая, Казань, улица Ульянова-Ленина, 23;  з/п не указана
https://kazan.hh.ru/vacancy/30418163; Козья слобода, Казань, Проточная улица, 8; от 20 000 до 24 000 руб. на рукиhttps://kazan.hh.ru/vacancy/18470918; Площадь Тукая, Казань, улица Парижской Коммуны, 26;  з/п не указана
https://kazan.hh.ru/vacancy/30659026; Площадь Тукая, Казань, Спартаковская улица, 2к1; от 25 000 до 25 000 руб. на руки
https://kazan.hh.ru/vacancy/30092357; Площадь Тукая, Казань, улица Островского, 84;  з/п не указана
https://kazan.hh.ru/vacancy/30702706; Козья слобода, Казань, улица Абдуллы Бичурина, 11; от 50 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30743394; Кремлевская, Казань, улица Чернышевского, 21; от 80 000 руб. на руки
https://kazan.hh.ru/vacancy/30397655; Козья слобода, Казань, проспект Ямашева, 33Б; от 40 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30749243; Проспект Победы, Казань, улица Комиссара Габишева, 17Б; от 18 000 до 25 000 руб. на руки
https://kazan.hh.ru/vacancy/30387449; Козья слобода, Казань, Узенькая улица, 4; от 30 000 руб. на руки
https://kazan.hh.ru/vacancy/30511861; Суконная слобода, Казань, Тульская улица, 58; от 14 400 до 15 600 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/27372140; Суконная слобода, Казань, Тульская улица, 58; от 35 000 до 50 000 руб. на руки
https://kazan.hh.ru/vacancy/30611050; Площадь Тукая, Казань, улица Карла Маркса, 49/13; от 45 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30577047; Кремлевская, Казань, Московская улица, 35;  з/п не указана
https://kazan.hh.ru/vacancy/30651130; Площадь Тукая, Казань, улица Островского, 84; от 24 000 руб. до вычета НДФЛ
